case_id,alpha_deg,material_index,sigma_prime,d_over_l,delta_prime,J_prime
alpha105_material2,105,2,-0.13,0.000214603265552496,7.59415802919198e-05,5.11409992204572e-05
alpha105_material2,105,2,-0.1275,0.000199246253995951,7.0507200143217e-05,4.74813488697513e-05
alpha105_material2,105,2,-0.125,0.00018471638672788,6.53655212459812e-05,4.40188110154613e-05
alpha105_material2,105,2,-0.1225,0.000170984326239993,6.050616194672e-05,4.07463943870457e-05
alpha105_material2,105,2,-0.12,0.000158021214412812,5.59189102330867e-05,3.76572219546421e-05
alpha105_material2,105,2,-0.1175,0.000145798674226148,5.1593724339167e-05,3.47445313366828e-05
alpha105_material2,105,2,-0.115,0.000134288811511154,4.7520733365477e-05,3.2001675217417e-05
alpha105_material2,105,2,-0.1125,0.000123464216745862,4.36902379143496e-05,2.94221217747964e-05
alpha105_material2,105,2,-0.11,0.000113297966896245,4.00927107414299e-05,2.69994551192088e-05
alpha105_material2,105,2,-0.1075,0.000103763627304987,3.67187974240539e-05,2.47273757435815e-05
alpha105_material2,105,2,-0.105,9.48352536302992e-05,3.35593170473365e-05,2.25997009854102e-05
alpha105_material2,105,2,-0.1025,8.64873938372935e-05,3.06052629088585e-05,2.06103655013136e-05
alpha105_material2,105,2,-0.1,7.86950902446133e-05,2.78478032429068e-05,1.87534217547547e-05
alpha105_material2,105,2,-0.0975,7.1433881629225e-05,2.5278281965296e-05,1.70230405176234e-05
alpha105_material2,105,2,-0.095,6.46798053925069e-05,2.28882194398821e-05,1.54135113864256e-05
alpha105_material2,105,2,-0.0925,5.84093997910225e-05,2.06693132679648e-05,1.39192433138877e-05
alpha105_material2,105,2,-0.09,5.25997062356443e-05,1.86134391018782e-05,1.25347651568486e-05
alpha105_material2,105,2,-0.0875,4.7228271663011e-05,1.6712651484177e-05,1.12547262413896e-05
alpha105_material2,105,2,-0.085,4.22731509836419e-05,1.49591847139502e-05,1.0073896946232e-05
alpha105_material2,105,2,-0.0825,3.77129096114266e-05,1.33454537419305e-05,8.98716930552648e-06
alpha105_material2,105,2,-0.08,3.35266260796402e-05,1.18640550962229e-05,7.98955763226269e-06
alpha105_material2,105,2,-0.0775,2.96938947491275e-05,1.05077678406486e-05,7.07619916364225e-06
alpha105_material2,105,2,-0.075,2.61948286148506e-05,9.26955456789703e-06,6.2423547298929e-06
alpha105_material2,105,2,-0.0725,2.30100622176246e-05,8.14256242990095e-06,5.48340944814912e-06
alpha105_material2,105,2,-0.07,2.01207546685775e-05,7.12012420810076e-06,4.79487344319568e-06
alpha105_material2,105,2,-0.0675,1.75085927946884e-05,6.19575942655498e-06,4.17238259706457e-06
alpha105_material2,105,2,-0.065,1.51557944146905e-05,5.363175511183e-06,3.61169932969867e-06
alpha105_material2,105,2,-0.0625,1.30451117557081e-05,4.61626899880906e-06,3.10871341315284e-06
alpha105_material2,105,2,-0.06,1.11598350222423e-05,3.94912680011796e-06,2.65944282210056e-06
alpha105_material2,105,2,-0.0575,9.48379613057806e-06,3.35602752114839e-06,2.26003462376123e-06
alpha105_material2,105,2,-0.055,8.00137262339031e-06,2.83144284855314e-06,1.90676591076986e-06
alpha105_material2,105,2,-0.0525,6.69749178133663e-06,2.37003900456693e-06,1.59604478098946e-06
alpha105_material2,105,2,-0.05,5.55763495081169e-06,1.96667827846731e-06,1.32441136883595e-06
alpha105_material2,105,2,-0.0475,4.56784210989199e-06,1.61642064232392e-06,1.08853893336499e-06
alpha105_material2,105,2,-0.045,3.71471669794106e-06,1.31452546004907e-06,8.85235009190258e-07
alpha105_material2,105,2,-0.0425,2.98543073852958e-06,1.0564533002437e-06,7.11442627300199e-07
alpha105_material2,105,2,-0.04,2.36773029046443e-06,8.37867865151057e-07,5.64241614064693e-07
alpha105_material2,105,2,-0.0375,1.84994126810066e-06,6.54638050288364e-07,4.40849978243618e-07
alpha105_material2,105,2,-0.035,1.42097568012444e-06,5.0284015216273e-07,3.38625397719105e-07
alpha105_material2,105,2,-0.0325,1.070338346199e-06,3.78760245088202e-07,2.55066820104833e-07
alpha105_material2,105,2,-0.03,7.88134164051637e-07,2.78896752787257e-07,1.87816194528134e-07
alpha105_material2,105,2,-0.0275,5.65076016915374e-07,1.99963246594306e-07,1.3466035601168e-07
alpha105_material2,105,2,-0.025,3.92493434475705e-07,1.38891510301817e-07,9.35330894191192e-08
alpha105_material2,105,2,-0.0225,2.62342152333376e-07,9.28349229639598e-08,6.25174075214263e-08
alpha105_material2,105,2,-0.02,1.67214759846869e-07,5.91722268447905e-08,3.98480884294177e-08
alpha105_material2,105,2,-0.0175,1.00352691375859e-07,3.55117707552584e-08,2.39145331652382e-08
alpha105_material2,105,2,-0.015,5.56599142646254e-08,1.9696353814963e-08,1.32640275752077e-08
alpha105_material2,105,2,-0.0125,2.77188223893753e-08,9.80884969602332e-09,6.60552983924781e-09
alpha105_material2,105,2,-0.01,1.18091051262268e-08,4.178883777981e-09,2.81416703748587e-09
alpha105_material2,105,2,-0.00750000000000001,3.93083588715293e-09,1.39100347970037e-09,9.36737260372481e-10
alpha105_material2,105,2,-0.005,8.33987167221274e-10,2.95122738504985e-10,1.98743187616133e-10
alpha105_material2,105,2,-0.0025,5.889816270202e-11,2.08422716232521e-11,1.40357178865647e-11
alpha105_material2,105,2,0,0,0,0
alpha135_material1,135,1,0,0,0,0
alpha135_material1,135,1,0.0025,3.15616247690468e-06,3.4204984024105e-06,1.85257494288783e-06
alpha135_material1,135,1,0.005,1.121327039195e-05,1.2152407787028e-05,6.58186132937158e-06
alpha135_material1,135,1,0.0075,2.35394775647942e-05,2.5510963390871e-05,1.3816983955774e-05
alpha135_material1,135,1,0.01,3.98387072284999e-05,4.31752913312703e-05,2.33841544307771e-05
alpha135_material1,135,1,0.0125,5.99170103577873e-05,6.49351989023771e-05,3.51695303565132e-05
alpha135_material1,135,1,0.015,8.3631476120375e-05,9.06358061583449e-05,4.90892272597054e-05
alpha135_material1,135,1,0.0175,0.000110869735658246,0.000120155333088752,6.50772879115204e-05
alpha135_material1,135,1,0.02,0.00014153967024442,0.000153393945809644,8.30796413170013e-05
alpha135_material1,135,1,0.0225,0.00017556352313233,0.000190267375266634,0.000103050646543088
alpha135_material1,135,1,0.025,0.000212874224041232,0.000230702933887456,0.000124950935299199
alpha135_material1,135,1,0.0275,0.000253412945902378,0.000274636867699951,0.000148745977818781
alpha135_material1,135,1,0.03,0.000297127401354628,0.00032201251015525,0.000174405082952129
alpha135_material1,135,1,0.0325,0.000343970609578528,0.000372778945681336,0.000201900674334098
alpha135_material1,135,1,0.035,0.000393899976099829,0.000426890012417979,0.000231207750255721
alpha135_material1,135,1,0.0375,0.000446876588701447,0.00048430353915969,0.00026230347038515
alpha135_material1,135,1,0.04,0.000502864667219114,0.000544980749070483,0.000295166832813814
alpha135_material1,135,1,0.0425,0.000561831125794057,0.000608885785274198,0.000329778417111561
alpha135_material1,135,1,0.045,0.000623745219155155,0.000675985327511967,0.000366120176704646
alpha135_material1,135,1,0.0475,0.000688578252909319,0.000746248278168751,0.000404175268824669
alpha135_material1,135,1,0.05,0.000756303343417187,0.000819645502038054,0.000443927913562634
alpha135_material1,135,1,0.0525,0.000826895216656095,0.000896149608339214,0.000485363275807409
alpha135_material1,135,1,0.055,0.000900330038145174,0.000975734766398326,0.000528467365416741
alpha135_material1,135,1,0.0575,0.000976585267912753,0.00105837654846883,0.000573226952087359
alpha135_material1,135,1,0.06,0.00105563953586903,0.00114405179466634,0.000619629492202393
alpha135_material1,135,1,0.0625,0.00113747253396664,0.00123273849609746,0.000667663065532782
alpha135_material1,135,1,0.065,0.00122206492229468,0.00132441569308889,0.000717316320117209
alpha135_material1,135,1,0.0675,0.00130939824683003,0.00141906338605029,0.000768578423984545
alpha135_material1,135,1,0.07,0.00139945486701362,0.00151666245698486,0.000821439022643241
alpha135_material1,135,1,0.0725,0.00149221789166352,0.00161719460003503,0.000875888201464171
alpha135_material1,135,1,0.075,0.00158767112200634,0.00172064225974256,0.000931916452241748
alpha135_material1,135,1,0.0775,0.00168579900082191,0.00182698857593404,0.00098951464334335
alpha135_material1,135,1,0.08,0.00178658656686646,0.00193621733432684,0.00104867399295703
alpha135_material1,135,1,0.0825,0.00189001941387619,0.00204831292209916,0.00110938604502784
alpha135_material1,135,1,0.085,0.0019960836535643,0.00216326028778796,0.00117164264753816
alpha135_material1,135,1,0.0875,0.00210476588211491,0.00228104490497673,0.00123543593284061
alpha135_material1,135,1,0.09,0.00221605314975174,0.00240165273931539,0.00130075829979576
alpha135_material1,135,1,0.0925,0.0023299329330207,0.00252507021848153,0.00136760239750282
alpha135_material1,135,1,0.095,0.00244639310947676,0.00265128420474724,0.00143596111044158
alpha135_material1,135,1,0.0975,0.00256542193450799,0.00278028196986211,0.00150582754486877
alpha135_material1,135,1,0.1,0.00268700802006552,0.00291205117200178,0.00157719501633323
alpha135_material1,135,1,0.1025,0.00281114031509859,0.00304657983456435,0.0016500570381918
alpha135_material1,135,1,0.105,0.00293780808751909,0.00318385632662446,0.00172440731102306
alpha135_material1,135,1,0.1075,0.00306700090754222,0.00332386934487864,0.00180023971284877
alpha135_material1,135,1,0.11,0.00319870863226836,0.00346660789693592,0.0018775482900839
alpha135_material1,135,1,0.1125,0.00333292139138727,0.00361206128582468,0.00195632724914541
alpha135_material1,135,1,0.115,0.00346962957389958,0.00376021909560207,0.00203657094865812
alpha135_material1,135,1,0.1175,0.00360882381576237,0.00391107117796488,0.00211827389220309
alpha135_material1,135,1,0.12,0.00375049498837619,0.00406460763977227,0.00220143072155976
alpha135_material1,135,1,0.1225,0.00389463418783954,0.00422081883140035,0.00228603621039872
alpha135_material1,135,1,0.125,0.00404123272490501,0.00437969533585709,0.00237208525838621
alpha135_material1,135,1,0.1275,0.00419028211557806,0.00454122795859375,0.00245957288566591
alpha135_material1,135,1,0.13,0.00434177407230529,0.0047054077179551,0.00254849422768667
alpha135_material1,135,1,0.1325,0.0044957004957046,0.00487222583621701,0.00263884453034839
alpha135_material1,135,1,0.135,0.00465205346679426,0.00504167373116468,0.00273061914544071
alpha135_material1,135,1,0.1375,0.00481082523968195,0.00521374300816934,0.0028238135263517
alpha135_material1,135,1,0.14,0.00497200823467875,0.00538842545272555,0.00291842322402592
alpha135_material1,135,1,0.1425,0.00513559503180596,0.00556571302341419,0.00301444388315319
alpha135_material1,135,1,0.145,0.00530157836466604,0.00574559784526008,0.00311187123857095
alpha135_material1,135,1,0.1475,0.00546995111465107,0.00592807220345537,0.00321070111186483
alpha135_material1,135,1,0.15,0.00564070630546481,0.00611312853742285,0.00331092940815324
alpha135_material1,135,1,0.1525,0.00581383709793642,0.00630075943519526,0.00341255211304319
alpha135_material1,135,1,0.155,0.00598933678510559,0.0064909576280888,0.0035155652897454
alpha135_material1,135,1,0.1575,0.0061671987875609,0.0066837159856511,0.00361996507633804
alpha135_material1,135,1,0.16,0.00634741664901439,0.00687902751086513,0.00372574768316917
alpha135_material1,135,1,0.1625,0.00652998403209693,0.00707688533559236,0.0038329093903887
alpha135_material1,135,1,0.165,0.00671489471435999,0.0072772827162398,0.00394144654560157
alpha135_material1,135,1,0.1675,0.00690214258447088,0.00748021302963646,0.00405135556163446
alpha135_material1,135,1,0.17,0.0070917216385891,0.0076856697691063,0.00416263291440885
alpha135_material1,135,1,0.1725,0.0072836259769129,0.00789364654072548,0.00427527514091387
alpha135_material1,135,1,0.175,0.00747784980038541,0.00810413705975265,0.00438927883727297
alpha135_material1,135,1,0.1775,0.00767438740755093,0.00831713514722201,0.00450464065689864
alpha135_material1,135,1,0.18,0.00787323319155256,0.00853263472668937,0.00462135730873006
alpha135_material1,135,1,0.1825,0.00807438163726275,0.00875062982112248,0.0047394255555489
alpha135_material1,135,1,0.185,0.0082778273185393,0.00897111454992714,0.00485884221236858
alpha135_material1,135,1,0.1875,0.0084835648955996,0.00919408312610155,0.00497960414489309
alpha135_material1,135,1,0.19,0.00869158911250651,0.00941952985351167,0.00510170826804126
alpha135_material1,135,1,0.1925,0.00890189479475979,0.00964744912428086,0.00522515154453299
alpha135_material1,135,1,0.195,0.0091144768469872,0.00987783541628764,0.00534993098353399
alpha135_material1,135,1,0.1975,0.00932933025073007,0.0101106832907658,0.005476043639356
alpha135_material1,135,1,0.2,0.00954645006231815,0.0103459873900012,0.00560348661020935
alpha135_material1,135,1,0.2025,0.00976583141082919,0.0105837424351206,0.00573225703700533
alpha135_material1,135,1,0.205,0.00998746949612888,0.0108239432239673,0.00586235210220569
alpha135_material1,135,1,0.2075,0.0102113595869868,0.0110665846290595,0.00599376902871675
alpha135_material1,135,1,0.21,0.0104374970192651,0.0113116615956267,0.00612650507882613
alpha135_material1,135,1,0.2125,0.0106658771941754,0.0115591691397215,0.00626055755317974
alpha135_material1,135,1,0.215,0.0108964955766013,0.011809102346401,0.00639592378979713
alpha135_material1,135,1,0.2175,0.0111293476934834,0.0120614563679766,0.00653260116312334
alpha135_material1,135,1,0.22,0.0113644291322626,0.0123162264223274,0.00667058708311549
alpha135_material1,135,1,0.2225,0.0116017355393808,0.0125734077912744,0.00680987899436245
alpha135_material1,135,1,0.225,0.0118412626188346,0.012832995819014,0.00695047437523595
alpha135_material1,135,1,0.2275,0.01208300613078,0.0130949859106057,0.00709237073707187
alpha135_material1,135,1,0.23,0.012326961890187,0.0133593735305133,0.00723556562338008
alpha135_material1,135,1,0.2325,0.0125731257655396,0.0136261542011969,0.00738005660908171
alpha135_material1,135,1,0.235,0.0128214936775812,0.0138953235017524,0.00752584129977251
alpha135_material1,135,1,0.2375,0.0130720615981016,0.014166877066598,0.0076729173310112
alpha135_material1,135,1,0.24,0.0133248255487659,0.0144408105842039,0.00782128236763164
alpha135_material1,135,1,0.2425,0.0135797815999812,0.0147171197958646,0.00797093410307787
alpha135_material1,135,1,0.245,0.0138369258698009,0.0149958004945117,0.00812187025876098
alpha135_material1,135,1,0.2475,0.0140962545228649,0.0152768485235645,0.00827408858343681
alpha135_material1,135,1,0.25,0.0143577637693731,0.0155602597758186,0.00842758685260376
alpha135_material1,135,1,0.2525,0.0146214498640924,0.0158460301923689,0.00858236286791973
alpha135_material1,135,1,0.255,0.014887309105395,0.0161341557615675,0.00873841445663747
alpha135_material1,135,1,0.2575,0.0151553378343256,0.0164246325180133,0.00889573947105748
alpha135_material1,135,1,0.26,0.0154255324336991,0.0167174565415735,0.00905433578799797
alpha135_material1,135,1,0.2625,0.0156978893272244,0.0170126239564343,0.00921420130828087
alpha135_material1,135,1,0.265,0.0159724049786559,0.0173101309301815,0.00937533395623359
alpha135_material1,135,1,0.2675,0.01624907589097,0.0176099736729075,0.00953773167920561
alpha135_material1,135,1,0.27,0.0165278986055659,0.0179121484363456,0.00970139244709956
alpha135_material1,135,1,0.2725,0.0168088697014903,0.0182166515130299,0.00986631425191605
alpha135_material1,135,1,0.275,0.0170919857946846,0.0185234792354789,0.0100324951073118
alpha135_material1,135,1,0.2775,0.0173772435372541,0.0188326279754041,0.0101999330481707
alpha135_material1,135,1,0.28,0.0176646396167578,0.0191440941429398,0.0103686261301869
alpha135_material1,135,1,0.2825,0.0179541707555185,0.0194578741858957,0.0105385724294597
alpha135_material1,135,1,0.285,0.0182458337099527,0.0197739645890308,0.0107097700421008
alpha135_material1,135,1,0.2875,0.0185396252699186,0.0200923618733463,0.0108822170838509
alpha135_material1,135,1,0.29,0.0188355422580825,0.0204130625953995,0.0110559116897081
alpha135_material1,135,1,0.2925,0.0191335815293027,0.0207360633466359,0.0112308520135663
alpha135_material1,135,1,0.295,0.0194337399700298,0.021061360752739,0.0114070362278634
alpha135_material1,135,1,0.2975,0.0197360144977235,0.0213889514729987,0.0115844625232384
alpha135_material1,135,1,0.3,0.0200404020602848,0.0217188321996956,0.0117631291081985
alpha135_material1,135,1,0.3025,0.0203468996355034,0.0220509996575021,0.0119430342087948
alpha135_material1,135,1,0.305,0.0206555042305193,0.0223854506028995,0.0121241760683062
alpha135_material1,135,1,0.3075,0.0209662128812991,0.0227221818236095,0.0123065529469317
alpha135_material1,135,1,0.31,0.0212790226521249,0.0230611901380413,0.0124901631214912
alpha135_material1,135,1,0.3125,0.0215939306350976,0.0234024723947522,0.0126750048851328
alpha135_material1,135,1,0.315,0.0219109339496514,0.0237460254719225,0.0128610765470488
alpha135_material1,135,1,0.3175,0.0222300297420814,0.0240918462768429,0.0130483764321982
alpha135_material1,135,1,0.32,0.0225512151850835,0.024439931745416,0.013236902881036
alpha135_material1,135,1,0.3225,0.0228744874773042,0.0247902788416684,0.0134266542492498
alpha135_material1,135,1,0.325,0.0231998438429031,0.0251428845572767,0.0136176289075028
alpha135_material1,135,1,0.3275,0.0235272815311252,0.0254977459111039,0.0138098252411821
alpha135_material1,135,1,0.33,0.0238567978158839,0.0258548599487471,0.0140032416501549
alpha135_material1,135,1,0.3325,0.024188389995354,0.026214223742097,0.0141978765485288
alpha135_material1,135,1,0.335,0.0245220553915742,0.0265758343889069,0.0143937283644189
alpha135_material1,135,1,0.3375,0.0248577913500594,0.0269396890123726,0.0145907955397204
alpha135_material1,135,1,0.34,0.0251955952394221,0.0273057847607215,0.0147890765298858
alpha135_material1,135,1,0.3425,0.0255354644510024,0.0276741188068125,0.0149885698037081
alpha135_material1,135,1,0.345,0.0258773963985068,0.028044688347744,0.0151892738431087
alpha135_material1,135,1,0.3475,0.0262213885176549,0.0284174906044713,0.0153911871429302
alpha135_material1,135,1,0.35,0.0265674382658353,0.0287925228214332,0.0155943082107342
alpha135_material1,135,1,0.3525,0.0269155431217677,0.0291697822661865,0.0157986355666029
alpha135_material1,135,1,0.355,0.0272657005851742,0.029549266229049,0.0160041677429464
alpha135_material1,135,1,0.3575,0.0276179081764566,0.0299309720227507,0.0162109032843133
alpha135_material1,135,1,0.36,0.0279721634363821,0.0303148969820922,0.0164188407472058
alpha135_material1,135,1,0.3625,0.028328463925775,0.0307010384636111,0.0166279786998993
alpha135_material1,135,1,0.365,0.0286868072252155,0.0310893938452557,0.0168383157222652
alpha135_material1,135,1,0.3675,0.0290471909347453,0.0314799605260657,0.0170498504055984
alpha135_material1,135,1,0.37,0.0294096126735794,0.0318727359258596,0.0172625813524476
alpha135_material1,135,1,0.3725,0.0297740700798236,0.0322677174849292,0.0174765071764501
alpha135_material1,135,1,0.375,0.0301405608101988,0.0326649026637405,0.01769162650217
alpha135_material1,135,1,0.3775,0.0305090825397711,0.0330642889426407,0.0179079379649388
alpha135_material1,135,1,0.38,0.0308796329616866,0.0334658738215718,0.0181254402107009
alpha135_material1,135,1,0.3825,0.031252209786913,0.0338696548197895,0.0183441318958616
alpha135_material1,135,1,0.385,0.0316268107439858,0.0342756294755891,0.0185640116871376
alpha135_material1,135,1,0.3875,0.03200343357876,0.0346837953460357,0.0187850782614118
alpha135_material1,135,1,0.39,0.032382076054167,0.0350941500067008,0.0190073303055904
alpha135_material1,135,1,0.3925,0.0327627359499759,0.0355066910514043,0.019230766516463
alpha135_material1,135,1,0.395,0.0331454110625606,0.0359214160919611,0.0194553856005656
alpha135_material1,135,1,0.3975,0.0335300992046705,0.0363383227579334,0.019681186274046
alpha135_material1,135,1,0.4,0.0339167982052067,0.0367574086963877,0.019908167262533
alpha135_material1,135,1,0.4025,0.034305505909002,0.0371786715716566,0.0201363273010063
alpha135_material1,135,1,0.405,0.0346962201766058,0.0376021090651054,0.0203656651336712
alpha135_material1,135,1,0.4075,0.0350889388840725,0.0380277188749033,0.0205961795138338
alpha135_material1,135,1,0.41,0.035483659922755,0.0384554987157989,0.02082786920378
alpha135_material1,135,1,0.4125,0.035880381199101,0.0388854463189004,0.0210607329746559
alpha135_material1,135,1,0.415,0.0362791006344546,0.0393175594314593,0.0212947696063514
alpha135_material1,135,1,0.4175,0.0366798161648603,0.0397518358166592,0.021529977887385
alpha135_material1,135,1,0.42,0.037082525740872,0.0401882732534082,0.021766356614792
alpha135_material1,135,1,0.4225,0.0374872273273646,0.0406268695361346,0.0220039045940134
alpha135_material1,135,1,0.425,0.0378939189033499,0.0410676224745877,0.0222426206387883
alpha135_material1,135,1,0.4275,0.0383025984617951,0.0415105298936414,0.0224825035710475
alpha135_material1,135,1,0.43,0.038713264009446,0.0419555896331014,0.0227235522208088
alpha135_material1,135,1,0.4325,0.0391259135666518,0.0424027995475169,0.0229657654260754
alpha135_material1,135,1,0.435,0.0395405451671946,0.0428521575059945,0.0232091420327349
alpha135_material1,135,1,0.4375,0.039957156858121,0.0433036613920165,0.0234536808944608
alpha135_material1,135,1,0.44,0.0403757466995775,0.0437573091032621,0.023699380872616
alpha135_material1,135,1,0.4425,0.040796312764648,0.0442130985514317,0.0239462408361571
alpha135_material1,135,1,0.445,0.0412188531391954,0.0446710276620746,0.0241942596615418
alpha135_material1,135,1,0.4475,0.0416433659217048,0.0451310943744196,0.0244434362326364
alpha135_material1,135,1,0.45,0.0420698492231305,0.045593296641209,0.0246937694406264
alpha135_material1,135,1,0.4525,0.0424983011667447,0.046057632428535,0.0249452581839276
alpha135_material1,135,1,0.455,0.04292871988799,0.0465240997156789,0.0251979013680994
alpha135_material1,135,1,0.4575,0.0433611035343335,0.046992696494954,0.0254516979057593
alpha135_material1,135,1,0.46,0.0437954502651241,0.0474634207715504,0.025706646716499
alpha135_material1,135,1,0.4625,0.0442317582514518,0.0479362705633824,0.0259627467268017
alpha135_material1,135,1,0.465,0.0446700256760093,0.0484112439009395,0.0262199968699615
alpha135_material1,135,1,0.4675,0.0451102507329572,0.0488883388271386,0.0264783960860034
alpha135_material1,135,1,0.47,0.0455524316277894,0.0493675533971798,0.0267379433216049
alpha135_material1,135,1,0.4725,0.0459965665772028,0.0498488856784041,0.0269986375300194
alpha135_material1,135,1,0.475,0.0464426538089679,0.0503323337501538,0.0272604776709999
alpha135_material1,135,1,0.4775,0.0468906915618022,0.0508178957036348,0.0275234627107253
alpha135_material1,135,1,0.48,0.0473406780852453,0.0513055696417817,0.0277875916217266
alpha135_material1,135,1,0.4825,0.0477926116395365,0.0517953536791246,0.0280528633828151
alpha135_material1,135,1,0.485,0.0482464904954939,0.0522872459416588,0.0283192769790118
alpha135_material1,135,1,0.4875,0.0487023129343959,0.0527812445667157,0.0285868314014774
alpha135_material1,135,1,0.49,0.0491600772478645,0.0532773477028368,0.0288555256474441
alpha135_material1,135,1,0.4925,0.0496197817377507,0.0537755535096489,0.0291253587201481
alpha135_material1,135,1,0.495,0.0500814247160209,0.054275860157742,0.0293963296287631
alpha135_material1,135,1,0.4975,0.0505450045046465,0.0547782658285485,0.0296684373883355
alpha135_material1,135,1,0.5,0.0510105194354941,0.055282768714225,0.0299416810197198
